Freq.	a	b	gain
2.73208000000000e+003	(-4.60381059923560e+001dB,-8.80321368474529e+001°)	(-8.42256137094171e+001dB,-1.69832577986227e+002°)	(3.81875000000000e+001dB,8.18004000000000e+001°)
2.75108000000000e+003	(-4.60380865640703e+001dB,-8.80184232987978e+001°)	(-8.43230656840804e+001dB,-1.69822065337460e+002°)	(3.82850000000000e+001dB,8.18037000000000e+001°)
2.77022000000000e+003	(-4.60380837314222e+001dB,-8.80046484380457e+001°)	(-8.44212110128569e+001dB,-1.69810736026795e+002°)	(3.83831000000000e+001dB,8.18061000000000e+001°)
2.78949000000000e+003	(-4.60380625124562e+001dB,-8.79907858113201e+001°)	(-8.45200386422576e+001dB,-1.69798295943171e+002°)	(3.84820000000000e+001dB,8.18076000000000e+001°)
2.80889000000000e+003	(-4.60380576278869e+001dB,-8.79768159242008e+001°)	(-8.46196252146556e+001dB,-1.69784927172732e+002°)	(3.85816000000000e+001dB,8.18081000000000e+001°)
2.82843000000000e+003	(-4.60380691276677e+001dB,-8.79627501722217e+001°)	(-8.47199517926916e+001dB,-1.69770536935705e+002°)	(3.86819000000000e+001dB,8.18078000000000e+001°)
2.84810000000000e+003	(-4.60380797924495e+001dB,-8.79486270094358e+001°)	(-8.48210307475534e+001dB,-1.69755091301032e+002°)	(3.87829000000000e+001dB,8.18064000000000e+001°)
2.86791000000000e+003	(-4.60380894275765e+001dB,-8.79344120144860e+001°)	(-8.49228898329998e+001dB,-1.69738537047170e+002°)	(3.88848000000000e+001dB,8.18041000000000e+001°)
2.88786000000000e+003	(-4.60380803114836e+001dB,-8.79200519851463e+001°)	(-8.50255301232722e+001dB,-1.69720955629500e+002°)	(3.89875000000000e+001dB,8.18009000000000e+001°)
2.90795000000000e+003	(-4.60380178284361e+001dB,-8.79055898302354e+001°)	(-8.51290082920639e+001dB,-1.69702145224820e+002°)	(3.90910000000000e+001dB,8.17966000000000e+001°)
2.92817000000000e+003	(-4.60380065284280e+001dB,-8.78910348879965e+001°)	(-8.52333292246639e+001dB,-1.69682267763274e+002°)	(3.91953000000000e+001dB,8.17912000000000e+001°)
2.94854000000000e+003	(-4.60380115465859e+001dB,-8.78763839358623e+001°)	(-8.53384739022553e+001dB,-1.69661220713666e+002°)	(3.93005000000000e+001dB,8.17848000000000e+001°)
2.96905000000000e+003	(-4.60379804934021e+001dB,-8.78616153207168e+001°)	(-8.54445229543751e+001dB,-1.69638960782388e+002°)	(3.94065000000000e+001dB,8.17774000000000e+001°)
2.98970000000000e+003	(-4.60379657342846e+001dB,-8.78467507063818e+001°)	(-8.55514449833845e+001dB,-1.69615493733854e+002°)	(3.95135000000000e+001dB,8.17687000000000e+001°)
3.01049000000000e+003	(-4.60379319428658e+001dB,-8.78317069062170e+001°)	(-8.56592749462932e+001dB,-1.69590844373938e+002°)	(3.96213000000000e+001dB,8.17591000000000e+001°)
3.03143000000000e+003	(-4.60379144823673e+001dB,-8.78165785340108e+001°)	(-8.57680944253171e+001dB,-1.69564814226170e+002°)	(3.97302000000000e+001dB,8.17482000000000e+001°)
3.05252000000000e+003	(-4.60378787556733e+001dB,-8.78014087343668e+001°)	(-8.58778228602716e+001dB,-1.69537476549973e+002°)	(3.98399000000000e+001dB,8.17361000000000e+001°)
3.07375000000000e+003	(-4.60378415461514e+001dB,-8.77860899069528e+001°)	(-8.59885649088631e+001dB,-1.69508771209249e+002°)	(3.99507000000000e+001dB,8.17227000000000e+001°)
3.09513000000000e+003	(-4.60378206350123e+001dB,-8.77706864332470e+001°)	(-8.61003060692553e+001dB,-1.69478656913357e+002°)	(4.00625000000000e+001dB,8.17080000000000e+001°)
3.11666000000000e+003	(-4.60378161481361e+001dB,-8.77552211722263e+001°)	(-8.62130668713104e+001dB,-1.69447094271270e+002°)	(4.01753000000000e+001dB,8.16919000000000e+001°)
3.13834000000000e+003	(-4.60377928806213e+001dB,-8.77396342543735e+001°)	(-8.63268871709066e+001dB,-1.69414055439507e+002°)	(4.02891000000000e+001dB,8.16744000000000e+001°)
3.16017000000000e+003	(-4.60377858789130e+001dB,-8.77239625519019e+001°)	(-8.64418795147200e+001dB,-1.69379398914412e+002°)	(4.04041000000000e+001dB,8.16555000000000e+001°)
3.18215000000000e+003	(-4.60377599998980e+001dB,-8.77081577955178e+001°)	(-8.65579803710494e+001dB,-1.69343199931703e+002°)	(4.05202000000000e+001dB,8.16350000000000e+001°)
3.20428000000000e+003	(-4.60377500109757e+001dB,-8.76922108414364e+001°)	(-8.66752323657607e+001dB,-1.69305390080518e+002°)	(4.06375000000000e+001dB,8.16132000000000e+001°)
3.22657000000000e+003	(-4.60377561763962e+001dB,-8.76761674909199e+001°)	(-8.67936992978776e+001dB,-1.69265898610906e+002°)	(4.07559000000000e+001dB,8.15897000000000e+001°)
3.24901000000000e+003	(-4.60377257405574e+001dB,-8.76599499390741e+001°)	(-8.69133715750307e+001dB,-1.69224720615484e+002°)	(4.08756000000000e+001dB,8.15648000000000e+001°)
3.27161000000000e+003	(-4.60376767883032e+001dB,-8.76436683906624e+001°)	(-8.70342746541087e+001dB,-1.69181727896834e+002°)	(4.09966000000000e+001dB,8.15381000000000e+001°)
3.29436000000000e+003	(-4.60376438773793e+001dB,-8.76272790275079e+001°)	(-8.71564777905403e+001dB,-1.69136877414268e+002°)	(4.11188000000000e+001dB,8.15096000000000e+001°)
3.31728000000000e+003	(-4.60376269935635e+001dB,-8.76107817587317e+001°)	(-8.72800323460780e+001dB,-1.69090096378879e+002°)	(4.12424000000000e+001dB,8.14793000000000e+001°)
3.34035000000000e+003	(-4.60375909032531e+001dB,-8.75941173027772e+001°)	(-8.74049115874146e+001dB,-1.69041396857019e+002°)	(4.13673000000000e+001dB,8.14473000000000e+001°)
3.36359000000000e+003	(-4.60375885644381e+001dB,-8.75773973951307e+001°)	(-8.75312079015212e+001dB,-1.68990623951094e+002°)	(4.14936000000000e+001dB,8.14132000000000e+001°)
3.38698000000000e+003	(-4.60375498170087e+001dB,-8.75605496176820e+001°)	(-8.76589154364915e+001dB,-1.68937745474011e+002°)	(4.16214000000000e+001dB,8.13772000000000e+001°)
3.41054000000000e+003	(-4.60375618164306e+001dB,-8.75435839908752e+001°)	(-8.77881546444687e+001dB,-1.68882635388761e+002°)	(4.17506000000000e+001dB,8.13391000000000e+001°)
3.43426000000000e+003	(-4.60375199844305e+001dB,-8.75264955336461e+001°)	(-8.79188798745384e+001dB,-1.68825281551601e+002°)	(4.18814000000000e+001dB,8.12988000000000e+001°)
3.45815000000000e+003	(-4.60375115532193e+001dB,-8.75093054987462e+001°)	(-8.80511727157181e+001dB,-1.68765561633828e+002°)	(4.20137000000000e+001dB,8.12563000000000e+001°)
3.48220000000000e+003	(-4.60374842657764e+001dB,-8.74920172885855e+001°)	(-8.81850966212057e+001dB,-1.68703359568405e+002°)	(4.21476000000000e+001dB,8.12113000000000e+001°)
3.50642000000000e+003	(-4.60375076634227e+001dB,-8.74746107793848e+001°)	(-8.83206967674137e+001dB,-1.68638610744712e+002°)	(4.22832000000000e+001dB,8.11640000000000e+001°)
3.53081000000000e+003	(-4.60375118670421e+001dB,-8.74570601594487e+001°)	(-8.84580193147365e+001dB,-1.68571217395979e+002°)	(4.24205000000000e+001dB,8.11142000000000e+001°)
3.55537000000000e+003	(-4.60374268373382e+001dB,-8.74393172418229e+001°)	(-8.85970670084139e+001dB,-1.68501152775105e+002°)	(4.25596000000000e+001dB,8.10618000000000e+001°)
3.58010000000000e+003	(-4.60374277577307e+001dB,-8.74215259082338e+001°)	(-8.87379784777681e+001dB,-1.68428110058587e+002°)	(4.27005000000000e+001dB,8.10066000000000e+001°)
3.60500000000000e+003	(-4.60374619851324e+001dB,-8.74036324138043e+001°)	(-8.88807154105465e+001dB,-1.68352157443421e+002°)	(4.28433000000000e+001dB,8.09485000000000e+001°)
3.63008000000000e+003	(-4.60374074758207e+001dB,-8.73856273314337e+001°)	(-8.90254972576641e+001dB,-1.68272914751312e+002°)	(4.29881000000000e+001dB,8.08873000000000e+001°)
3.65533000000000e+003	(-4.60374032308860e+001dB,-8.73674575575479e+001°)	(-8.91722921205024e+001dB,-1.68190470282909e+002°)	(4.31349000000000e+001dB,8.08230000000000e+001°)
3.68075000000000e+003	(-4.60373623729859e+001dB,-8.73491607947059e+001°)	(-8.93211583295544e+001dB,-1.68104604533659e+002°)	(4.32838000000000e+001dB,8.07554000000000e+001°)
3.70635000000000e+003	(-4.60373718971748e+001dB,-8.73307220085658e+001°)	(-8.94722121368286e+001dB,-1.68015163018413e+002°)	(4.34349000000000e+001dB,8.06844000000000e+001°)
3.73213000000000e+003	(-4.60373615031761e+001dB,-8.73120591945290e+001°)	(-8.96254976515599e+001dB,-1.67922037089906e+002°)	(4.35881000000000e+001dB,8.06100000000000e+001°)
3.75809000000000e+003	(-4.60373332948913e+001dB,-8.72934706594382e+001°)	(-8.97811049754910e+001dB,-1.67824796132618e+002°)	(4.37438000000000e+001dB,8.05313000000000e+001°)
3.78423000000000e+003	(-4.60372675808516e+001dB,-8.72746408643120e+001°)	(-8.99390905104380e+001dB,-1.67723511798944e+002°)	(4.39018000000000e+001dB,8.04489000000000e+001°)
3.81055000000000e+003	(-4.60372690530224e+001dB,-8.72555944128227e+001°)	(-9.00995343997871e+001dB,-1.67618045005844e+002°)	(4.40623000000000e+001dB,8.03624000000000e+001°)
3.83706000000000e+003	(-4.60372862789517e+001dB,-8.72364506788799e+001°)	(-9.02625694143616e+001dB,-1.67507966041193e+002°)	(4.42253000000000e+001dB,8.02715000000000e+001°)
3.86375000000000e+003	(-4.60373029577335e+001dB,-8.72173642095173e+001°)	(-9.04282528607957e+001dB,-1.67392972587334e+002°)	(4.43910000000000e+001dB,8.01756000000000e+001°)
3.89062000000000e+003	(-4.60372643924970e+001dB,-8.71980078189178e+001°)	(-9.05967124769383e+001dB,-1.67272978184705e+002°)	(4.45594000000000e+001dB,8.00750000000000e+001°)
3.91768000000000e+003	(-4.60372413633658e+001dB,-8.71785312790261e+001°)	(-9.07680160005251e+001dB,-1.67147706957593e+002°)	(4.47308000000000e+001dB,7.99692000000000e+001°)
3.94493000000000e+003	(-4.60371984804338e+001dB,-8.71588655966914e+001°)	(-9.09422970126386e+001dB,-1.67016871865008e+002°)	(4.49051000000000e+001dB,7.98580000000000e+001°)
3.97237000000000e+003	(-4.60371885591677e+001dB,-8.71390854497603e+001°)	(-9.11196016345339e+001dB,-1.66880181986093e+002°)	(4.50824000000000e+001dB,7.97411000000000e+001°)
4.00000000000000e+003	(-4.60371949856973e+001dB,-8.71192995803978e+001°)	(-9.13002583811349e+001dB,-1.66736955092629e+002°)	(4.52631000000000e+001dB,7.96177000000000e+001°)
4.02782000000000e+003	(-4.60371629687712e+001dB,-8.70991813136392e+001°)	(-9.14842478768669e+001dB,-1.66587266002864e+002°)	(4.54471000000000e+001dB,7.94881000000000e+001°)
4.05584000000000e+003	(-4.60371287280527e+001dB,-8.70789141388069e+001°)	(-9.16717269687814e+001dB,-1.66430536703254e+002°)	(4.56346000000000e+001dB,7.93516000000000e+001°)
4.08405000000000e+003	(-4.60370944723690e+001dB,-8.70587847160491e+001°)	(-9.18628919483061e+001dB,-1.66265997559144e+002°)	(4.58258000000000e+001dB,7.92072000000000e+001°)
4.11246000000000e+003	(-4.60370906705349e+001dB,-8.70382308303031e+001°)	(-9.20578443651007e+001dB,-1.66093763322655e+002°)	(4.60208000000000e+001dB,7.90555000000000e+001°)
4.14106000000000e+003	(-4.60370672830692e+001dB,-8.70175453542344e+001°)	(-9.22567320221472e+001dB,-1.65913099867550e+002°)	(4.62197000000000e+001dB,7.88955000000000e+001°)
4.16986000000000e+003	(-4.60370250180207e+001dB,-8.69968201468348e+001°)	(-9.24597871135807e+001dB,-1.65723228701633e+002°)	(4.64228000000000e+001dB,7.87264000000000e+001°)
4.19887000000000e+003	(-4.60369977116283e+001dB,-8.69759285798801e+001°)	(-9.26671951477516e+001dB,-1.65523655010952e+002°)	(4.66302000000000e+001dB,7.85477000000000e+001°)
4.22807000000000e+003	(-4.60369692505215e+001dB,-8.69550371470586e+001°)	(-9.28791442854852e+001dB,-1.65313594001523e+002°)	(4.68422000000000e+001dB,7.83586000000000e+001°)
4.25748000000000e+003	(-4.60369360041175e+001dB,-8.69336987463798e+001°)	(-9.30957779309783e+001dB,-1.65092794180544e+002°)	(4.70588000000000e+001dB,7.81591000000000e+001°)
4.28709000000000e+003	(-4.60369031467496e+001dB,-8.69125554003226e+001°)	(-9.33173277535451e+001dB,-1.64859884362580e+002°)	(4.72804000000000e+001dB,7.79473000000000e+001°)
4.31691000000000e+003	(-4.60368829931084e+001dB,-8.68909818320208e+001°)	(-9.35442465812365e+001dB,-1.64614192060667e+002°)	(4.75074000000000e+001dB,7.77232000000000e+001°)
4.34694000000000e+003	(-4.60368619882743e+001dB,-8.68694542208792e+001°)	(-9.37766154497383e+001dB,-1.64354578798463e+002°)	(4.77398000000000e+001dB,7.74851000000000e+001°)
4.37717000000000e+003	(-4.60368202738903e+001dB,-8.68476808391018e+001°)	(-9.40147963923199e+001dB,-1.64080053515654e+002°)	(4.79780000000000e+001dB,7.72324000000000e+001°)
4.40762000000000e+003	(-4.60367769198985e+001dB,-8.68258618179800e+001°)	(-9.42590755062706e+001dB,-1.63789216998724e+002°)	(4.82223000000000e+001dB,7.69634000000000e+001°)
4.43828000000000e+003	(-4.60367820118186e+001dB,-8.68037372495690e+001°)	(-9.45096498774258e+001dB,-1.63481299842874e+002°)	(4.84729000000000e+001dB,7.66775000000000e+001°)
4.46915000000000e+003	(-4.60367325060198e+001dB,-8.67814944463421e+001°)	(-9.47670646320257e+001dB,-1.63154139244699e+002°)	(4.87303000000000e+001dB,7.63727000000000e+001°)
4.50023000000000e+003	(-4.60367350007153e+001dB,-8.67593699749930e+001°)	(-9.50315420406673e+001dB,-1.62806107152038e+002°)	(4.89948000000000e+001dB,7.60468000000000e+001°)
4.53154000000000e+003	(-4.60367149610149e+001dB,-8.67368050170959e+001°)	(-9.53033980830608e+001dB,-1.62436035940398e+002°)	(4.92667000000000e+001dB,7.56993000000000e+001°)
4.56305000000000e+003	(-4.60367288237551e+001dB,-8.67142843144763e+001°)	(-9.55834294091228e+001dB,-1.62040751104213e+002°)	(4.95467000000000e+001dB,7.53265000000000e+001°)
4.59479000000000e+003	(-4.60366679273384e+001dB,-8.66913430551728e+001°)	(-9.58718696820197e+001dB,-1.61618524283118e+002°)	(4.98352000000000e+001dB,7.49272000000000e+001°)
4.62675000000000e+003	(-4.60366577622263e+001dB,-8.66683821059310e+001°)	(-9.61692591788586e+001dB,-1.61166356351862e+002°)	(5.01326000000000e+001dB,7.44979000000000e+001°)
4.65893000000000e+003	(-4.60366444709013e+001dB,-8.66452263827023e+001°)	(-9.64762028566850e+001dB,-1.60681190229201e+002°)	(5.04396000000000e+001dB,7.40359000000000e+001°)
4.69134000000000e+003	(-4.60366290430831e+001dB,-8.66219905114869e+001°)	(-9.67932290438135e+001dB,-1.60159459393931e+002°)	(5.07566000000000e+001dB,7.35375000000000e+001°)
4.72397000000000e+003	(-4.60366640999551e+001dB,-8.65987113730991e+001°)	(-9.71209774192294e+001dB,-1.59597185989925e+002°)	(5.10843000000000e+001dB,7.29984000000000e+001°)
4.75683000000000e+003	(-4.60366434212329e+001dB,-8.65752119671198e+001°)	(-9.74602676552233e+001dB,-1.58989572409972e+002°)	(5.14236000000000e+001dB,7.24144000000000e+001°)
4.78991000000000e+003	(-4.60366361413888e+001dB,-8.65514307427183e+001°)	(-9.78118668063521e+001dB,-1.58331286285041e+002°)	(5.17752000000000e+001dB,7.17799000000000e+001°)
4.82323000000000e+003	(-4.60366078850392e+001dB,-8.65274273311652e+001°)	(-9.81765989600999e+001dB,-1.57616012257964e+002°)	(5.21400000000000e+001dB,7.10887000000000e+001°)
4.85678000000000e+003	(-4.60366131655756e+001dB,-8.65034444533706e+001°)	(-9.85552814847666e+001dB,-1.56836491766598e+002°)	(5.25187000000000e+001dB,7.03331000000000e+001°)
4.89056000000000e+003	(-4.60366150005362e+001dB,-8.64792552951192e+001°)	(-9.89489537994729e+001dB,-1.55984213744066e+002°)	(5.29124000000000e+001dB,6.95049000000000e+001°)
4.92458000000000e+003	(-4.60366320122421e+001dB,-8.64549902823635e+001°)	(-9.93586766879870e+001dB,-1.55048972272974e+002°)	(5.33220000000000e+001dB,6.85940000000000e+001°)
4.95883000000000e+003	(-4.60366612605638e+001dB,-8.64303399146053e+001°)	(-9.97856616189795e+001dB,-1.54018857984665e+002°)	(5.37490000000000e+001dB,6.75885000000000e+001°)
4.99332000000000e+003	(-4.60366707677307e+001dB,-8.64056163780421e+001°)	(-1.00231026086483e+002dB,-1.52879448939980e+002°)	(5.41943000000000e+001dB,6.64739000000000e+001°)
5.02805000000000e+003	(-4.60367473658764e+001dB,-8.63807836014268e+001°)	(-1.00696005875068e+002dB,-1.51613980805812e+002°)	(5.46593000000000e+001dB,6.52332000000000e+001°)
5.06303000000000e+003	(-4.60367493171622e+001dB,-8.63556129458192e+001°)	(-1.01181846603932e+002dB,-1.50201801541886e+002°)	(5.51451000000000e+001dB,6.38462000000000e+001°)
5.09824000000000e+003	(-4.60367487009928e+001dB,-8.63303506282173e+001°)	(-1.01689792745688e+002dB,-1.48618024639723e+002°)	(5.56530000000000e+001dB,6.22877000000000e+001°)
5.13370000000000e+003	(-4.60368150831153e+001dB,-8.63049785281763e+001°)	(-1.02220909733211e+002dB,-1.46832832832439e+002°)	(5.61841000000000e+001dB,6.05278000000000e+001°)
5.16941000000000e+003	(-4.60368791977755e+001dB,-8.62795487629999e+001°)	(-1.02776000127337e+002dB,-1.44809432189488e+002°)	(5.67391000000000e+001dB,5.85299000000000e+001°)
5.20537000000000e+003	(-4.60368681530322e+001dB,-8.62537476653564e+001°)	(-1.03355346325557e+002dB,-1.42503566591915e+002°)	(5.73185000000000e+001dB,5.62498000000000e+001°)
5.24157000000000e+003	(-4.60369084774499e+001dB,-8.62280270824700e+001°)	(-1.03958397830581e+002dB,-1.39860737365547e+002°)	(5.79215000000000e+001dB,5.36327000000000e+001°)
5.27803000000000e+003	(-4.60369086301574e+001dB,-8.62019548987105e+001°)	(-1.04583135137612e+002dB,-1.36816202515464e+002°)	(5.85462000000000e+001dB,5.06143000000000e+001°)
5.31474000000000e+003	(-4.60369197066293e+001dB,-8.61754168567184e+001°)	(-1.05225243782027e+002dB,-1.33293324179468e+002°)	(5.91883000000000e+001dB,4.71179000000000e+001°)
5.35171000000000e+003	(-4.60369636501101e+001dB,-8.61488633308202e+001°)	(-1.05876923677492e+002dB,-1.29203719245591e+002°)	(5.98400000000000e+001dB,4.30548000000000e+001°)
5.38893000000000e+003	(-4.60370352785709e+001dB,-8.61217900123202e+001°)	(-1.06525421146526e+002dB,-1.24452322360030e+002°)	(6.04884000000000e+001dB,3.83305000000000e+001°)
5.42642000000000e+003	(-4.60369993599594e+001dB,-8.60946257191192e+001°)	(-1.07150838165205e+002dB,-1.18948638186931e+002°)	(6.11138000000000e+001dB,3.28540000000000e+001°)
5.46416000000000e+003	(-4.60370598217129e+001dB,-8.60668531746910e+001°)	(-1.07725138902815e+002dB,-1.12626515044055e+002°)	(6.16881000000000e+001dB,2.65597000000000e+001°)
5.50217000000000e+003	(-4.60370659129291e+001dB,-8.60390811348394e+001°)	(-1.08211535417509e+002dB,-1.05479676733675e+002°)	(6.21745000000000e+001dB,1.94406000000000e+001°)
5.54044000000000e+003	(-4.60371184191541e+001dB,-8.60109415094206e+001°)	(-1.08568637118136e+002dB,-9.75995883619073e+001°)	(6.25315000000000e+001dB,1.15886000000000e+001°)
5.57897000000000e+003	(-4.60371325211201e+001dB,-8.59826687506609e+001°)	(-1.08758350775048e+002dB,-8.92039545241554e+001°)	(6.27212000000000e+001dB,3.22128000000000e+000°)
5.61778000000000e+003	(-4.60371281289338e+001dB,-8.59544956258572e+001°)	(-1.08757406050373e+002dB,-8.06225511144446e+001°)	(6.27203000000000e+001dB,-5.33195000000000e+000°)
5.65685000000000e+003	(-4.60370647318999e+001dB,-8.59259003803810e+001°)	(-1.08565935120654e+002dB,-7.22298250374700e+001°)	(6.25289000000000e+001dB,-1.36960000000000e+001°)
5.69620000000000e+003	(-4.60369446015668e+001dB,-8.58971011745258e+001°)	(-1.08207334554069e+002dB,-6.43552043806780e+001°)	(6.21704000000000e+001dB,-2.15419000000000e+001°)
5.73582000000000e+003	(-4.60369085724579e+001dB,-8.58682156103723e+001°)	(-1.07719874969003e+002dB,-5.72144860154880e+001°)	(6.16830000000000e+001dB,-2.86537000000000e+001°)
5.77572000000000e+003	(-4.60368501992915e+001dB,-8.58390867149206e+001°)	(-1.07144908703857e+002dB,-5.08987642433612e+001°)	(6.11081000000000e+001dB,-3.49403000000000e+001°)
5.81589000000000e+003	(-4.60368060490913e+001dB,-8.58098696811631e+001°)	(-1.06519007069808e+002dB,-4.54000679734448e+001°)	(6.04822000000000e+001dB,-4.04098000000000e+001°)
5.85634000000000e+003	(-4.60367426677487e+001dB,-8.57806957468432e+001°)	(-1.05870389942155e+002dB,-4.06531031426024e+001°)	(5.98336000000000e+001dB,-4.51275000000000e+001°)
5.89708000000000e+003	(-4.60366542634164e+001dB,-8.57510499007276e+001°)	(-1.05218566048342e+002dB,-3.65665156864099e+001°)	(5.91819000000000e+001dB,-4.91845000000000e+001°)
5.93809000000000e+003	(-4.60366181973296e+001dB,-8.57216079372099e+001°)	(-1.04576508605269e+002dB,-3.30452779818522e+001°)	(5.85399000000000e+001dB,-5.26764000000000e+001°)
5.97940000000000e+003	(-4.60365761773678e+001dB,-8.56918456870243e+001°)	(-1.03951809367887e+002dB,-3.00014744412357e+001°)	(5.79152000000000e+001dB,-5.56904000000000e+001°)
6.02099000000000e+003	(-4.60364596345136e+001dB,-8.56618780749388e+001°)	(-1.03348784451964e+002dB,-2.73585174644759e+001°)	(5.73123000000000e+001dB,-5.83034000000000e+001°)
6.06287000000000e+003	(-4.60363927755433e+001dB,-8.56318850444133e+001°)	(-1.02769503873687e+002dB,-2.50510841391154e+001°)	(5.67331000000000e+001dB,-6.05808000000000e+001°)
6.10504000000000e+003	(-4.60363706548713e+001dB,-8.56014425646939e+001°)	(-1.02214494699715e+002dB,-2.30256893368295e+001°)	(5.61781000000000e+001dB,-6.25758000000000e+001°)
6.14750000000000e+003	(-4.60362928188390e+001dB,-8.55709238338036e+001°)	(-1.01683409351806e+002dB,-2.12374802232749e+001°)	(5.56471000000000e+001dB,-6.43334000000000e+001°)
6.19026000000000e+003	(-4.60362464080521e+001dB,-8.55403191356687e+001°)	(-1.01175529149638e+002dB,-1.96501174024232e+001°)	(5.51393000000000e+001dB,-6.58902000000000e+001°)
6.23332000000000e+003	(-4.60361590051450e+001dB,-8.55094123032126e+001°)	(-1.00689770361385e+002dB,-1.82339037034121e+001°)	(5.46536000000000e+001dB,-6.72755000000000e+001°)
6.27667000000000e+003	(-4.60360978734229e+001dB,-8.54779959148378e+001°)	(-1.00224705824092e+002dB,-1.69636059442752e+001°)	(5.41886000000000e+001dB,-6.85144000000000e+001°)
6.32033000000000e+003	(-4.60360521692881e+001dB,-8.54466280813063e+001°)	(-9.97793597084604e+001dB,-1.58189637477915e+001°)	(5.37433000000000e+001dB,-6.96277000000000e+001°)
6.36429000000000e+003	(-4.60360189832654e+001dB,-8.54150683267665e+001°)	(-9.93523585843989e+001dB,-1.47828674444283e+001°)	(5.33164000000000e+001dB,-7.06321000000000e+001°)
6.40856000000000e+003	(-4.60359812011047e+001dB,-8.53833486318246e+001°)	(-9.89426798177804e+001dB,-1.38414279084515e+001°)	(5.29067000000000e+001dB,-7.15420000000000e+001°)
6.45313000000000e+003	(-4.60358665811521e+001dB,-8.53512774211439e+001°)	(-9.85487683989360e+001dB,-1.29821422427788e+001°)	(5.25129000000000e+001dB,-7.23691000000000e+001°)
6.49802000000000e+003	(-4.60358501820303e+001dB,-8.53188991591127e+001°)	(-9.81700354848688e+001dB,-1.21955486665570e+001°)	(5.21342000000000e+001dB,-7.31234000000000e+001°)
6.54322000000000e+003	(-4.60357418615096e+001dB,-8.52863737078914e+001°)	(-9.78052948607452e+001dB,-1.14727919097314e+001°)	(5.17695000000000e+001dB,-7.38136000000000e+001°)
6.58873000000000e+003	(-4.60356811862315e+001dB,-8.52536947478011e+001°)	(-9.74536594509595e+001dB,-1.08064525567481e+001°)	(5.14179000000000e+001dB,-7.44473000000000e+001°)
6.63456000000000e+003	(-4.60356168159924e+001dB,-8.52209476204276e+001°)	(-9.71142455038377e+001dB,-1.01901319743438e+001°)	(5.10786000000000e+001dB,-7.50308000000000e+001°)
6.68070000000000e+003	(-4.60355775746700e+001dB,-8.51876555614417e+001°)	(-9.67862869021697e+001dB,-9.61890375103535e+000°)	(5.07507000000000e+001dB,-7.55687000000000e+001°)
6.72717000000000e+003	(-4.60355352539876e+001dB,-8.51543523766590e+001°)	(-9.64691573171649e+001dB,-9.08772986661270e+000°)	(5.04336000000000e+001dB,-7.60667000000000e+001°)
6.77396000000000e+003	(-4.60354646679194e+001dB,-8.51204416821244e+001°)	(-9.61621952036887e+001dB,-8.59314360336569e+000°)	(5.01267000000000e+001dB,-7.65273000000000e+001°)
6.82108000000000e+003	(-4.60353919341801e+001dB,-8.50866001696456e+001°)	(-9.58646607086121e+001dB,-8.13073154251470e+000°)	(4.98293000000000e+001dB,-7.69559000000000e+001°)
6.86852000000000e+003	(-4.60353650288395e+001dB,-8.50524893850572e+001°)	(-9.55760631399544e+001dB,-7.69776412630322e+000°)	(4.95407000000000e+001dB,-7.73547000000000e+001°)
6.91630000000000e+003	(-4.60352614720842e+001dB,-8.50180985095289e+001°)	(-9.52959005417131e+001dB,-7.29165150764608e+000°)	(4.92606000000000e+001dB,-7.77265000000000e+001°)
6.96440000000000e+003	(-4.60352399375088e+001dB,-8.49835439378268e+001°)	(-9.50237644744055e+001dB,-6.90979062391705e+000°)	(4.89885000000000e+001dB,-7.80738000000000e+001°)
7.01285000000000e+003	(-4.60351603326715e+001dB,-8.49488026252933e+001°)	(-9.47591266643847e+001dB,-6.55007027462641e+000°)	(4.87240000000000e+001dB,-7.83987000000000e+001°)
7.06162000000000e+003	(-4.60351057205931e+001dB,-8.49135614203863e+001°)	(-9.45016355702629e+001dB,-6.21096839225669e+000°)	(4.84665000000000e+001dB,-7.87026000000000e+001°)
7.11074000000000e+003	(-4.60350660861664e+001dB,-8.48783790197570e+001°)	(-9.42509782197555e+001dB,-5.89023626050442e+000°)	(4.82159000000000e+001dB,-7.89881000000000e+001°)
7.16020000000000e+003	(-4.60350529888043e+001dB,-8.48428219345898e+001°)	(-9.40067588418972e+001dB,-5.58677390091842e+000°)	(4.79717000000000e+001dB,-7.92561000000000e+001°)
7.21000000000000e+003	(-4.60350341839393e+001dB,-8.48070935037482e+001°)	(-9.37685798319660e+001dB,-5.29890500507233e+000°)	(4.77336000000000e+001dB,-7.95082000000000e+001°)
7.26015000000000e+003	(-4.60349897575304e+001dB,-8.47710213593308e+001°)	(-9.35361898216550e+001dB,-5.02569251455288e+000°)	(4.75012000000000e+001dB,-7.97453000000000e+001°)
7.31065000000000e+003	(-4.60348907058810e+001dB,-8.47350383440050e+001°)	(-9.33092418091427e+001dB,-4.76555779868352e+000°)	(4.72743000000000e+001dB,-7.99695000000000e+001°)
7.36150000000000e+003	(-4.60348839857014e+001dB,-8.46984096631149e+001°)	(-9.30875179716953e+001dB,-4.51817574134301e+000°)	(4.70526000000000e+001dB,-8.01802000000000e+001°)
7.41270000000000e+003	(-4.60348866695702e+001dB,-8.46614618129003e+001°)	(-9.28707866560445e+001dB,-4.28237058539703e+000°)	(4.68359000000000e+001dB,-8.03791000000000e+001°)
