Freq.	a	b	gain
3.55537e+003	(-4.60397e+001dB,-8.74397e+001°)	(-8.98160e+001dB,-9.73872e+001°)	(4.37764e+001dB,9.94750e+000°)
3.58010e+003	(-4.60397e+001dB,-8.74219e+001°)	(-8.98781e+001dB,-9.71274e+001°)	(4.38384e+001dB,9.70555e+000°)
3.60500e+003	(-4.60397e+001dB,-8.74040e+001°)	(-8.99405e+001dB,-9.68593e+001°)	(4.39009e+001dB,9.45537e+000°)
3.63008e+003	(-4.60397e+001dB,-8.73859e+001°)	(-9.00034e+001dB,-9.65827e+001°)	(4.39637e+001dB,9.19676e+000°)
3.65533e+003	(-4.60397e+001dB,-8.73677e+001°)	(-9.00666e+001dB,-9.62973e+001°)	(4.40269e+001dB,8.92954e+000°)
3.68075e+003	(-4.60397e+001dB,-8.73494e+001°)	(-9.01301e+001dB,-9.60029e+001°)	(4.40904e+001dB,8.65346e+000°)
3.70635e+003	(-4.60397e+001dB,-8.73310e+001°)	(-9.01939e+001dB,-9.56993e+001°)	(4.41542e+001dB,8.36833e+000°)
3.73213e+003	(-4.60397e+001dB,-8.73124e+001°)	(-9.02580e+001dB,-9.53864e+001°)	(4.42184e+001dB,8.07394e+000°)
3.75809e+003	(-4.60397e+001dB,-8.72937e+001°)	(-9.03225e+001dB,-9.50638e+001°)	(4.42828e+001dB,7.77008e+000°)
3.78423e+003	(-4.60397e+001dB,-8.72748e+001°)	(-9.03871e+001dB,-9.47313e+001°)	(4.43475e+001dB,7.45653e+000°)
3.81055e+003	(-4.60397e+001dB,-8.72559e+001°)	(-9.04521e+001dB,-9.43889e+001°)	(4.44124e+001dB,7.13306e+000°)
3.83706e+003	(-4.60397e+001dB,-8.72368e+001°)	(-9.05172e+001dB,-9.40362e+001°)	(4.44775e+001dB,6.79946e+000°)
3.86375e+003	(-4.60397e+001dB,-8.72176e+001°)	(-9.05825e+001dB,-9.36731e+001°)	(4.45429e+001dB,6.45550e+000°)
3.89062e+003	(-4.60397e+001dB,-8.71982e+001°)	(-9.06480e+001dB,-9.32992e+001°)	(4.46083e+001dB,6.10095e+000°)
3.91768e+003	(-4.60397e+001dB,-8.71787e+001°)	(-9.07136e+001dB,-9.29143e+001°)	(4.46740e+001dB,5.73559e+000°)
3.94493e+003	(-4.60397e+001dB,-8.71591e+001°)	(-9.07793e+001dB,-9.25183e+001°)	(4.47397e+001dB,5.35921e+000°)
3.97237e+003	(-4.60397e+001dB,-8.71393e+001°)	(-9.08451e+001dB,-9.21109e+001°)	(4.48055e+001dB,4.97153e+000°)
4.00000e+003	(-4.60397e+001dB,-8.71194e+001°)	(-9.09109e+001dB,-9.16918e+001°)	(4.48713e+001dB,4.57236e+000°)
4.02782e+003	(-4.60397e+001dB,-8.70994e+001°)	(-9.09768e+001dB,-9.12608e+001°)	(4.49371e+001dB,4.16146e+000°)
4.05584e+003	(-4.60397e+001dB,-8.70792e+001°)	(-9.10425e+001dB,-9.08178e+001°)	(4.50029e+001dB,3.73861e+000°)
4.08405e+003	(-4.60397e+001dB,-8.70590e+001°)	(-9.11082e+001dB,-9.03625e+001°)	(4.50686e+001dB,3.30358e+000°)
4.11246e+003	(-4.60397e+001dB,-8.70385e+001°)	(-9.11738e+001dB,-8.98946e+001°)	(4.51341e+001dB,2.85615e+000°)
4.14106e+003	(-4.60396e+001dB,-8.70178e+001°)	(-9.12392e+001dB,-8.94138e+001°)	(4.51995e+001dB,2.39608e+000°)
4.16986e+003	(-4.60396e+001dB,-8.69970e+001°)	(-9.13043e+001dB,-8.89202e+001°)	(4.52647e+001dB,1.92319e+000°)
4.19887e+003	(-4.60396e+001dB,-8.69762e+001°)	(-9.13692e+001dB,-8.84135e+001°)	(4.53296e+001dB,1.43724e+000°)
4.22807e+003	(-4.60396e+001dB,-8.69552e+001°)	(-9.14338e+001dB,-8.78932e+001°)	(4.53942e+001dB,9.38047e-001°)
4.25748e+003	(-4.60397e+001dB,-8.69340e+001°)	(-9.14980e+001dB,-8.73594e+001°)	(4.54584e+001dB,4.25404e-001°)
4.28709e+003	(-4.60397e+001dB,-8.69126e+001°)	(-9.15617e+001dB,-8.68118e+001°)	(4.55221e+001dB,-1.00883e-001°)
4.31691e+003	(-4.60396e+001dB,-8.68912e+001°)	(-9.16250e+001dB,-8.62502e+001°)	(4.55853e+001dB,-6.40990e-001°)
4.34694e+003	(-4.60397e+001dB,-8.68696e+001°)	(-9.16877e+001dB,-8.56745e+001°)	(4.56480e+001dB,-1.19508e+000°)
4.37717e+003	(-4.60396e+001dB,-8.68478e+001°)	(-9.17497e+001dB,-8.50845e+001°)	(4.57101e+001dB,-1.76333e+000°)
4.40762e+003	(-4.60397e+001dB,-8.68259e+001°)	(-9.18111e+001dB,-8.44799e+001°)	(4.57714e+001dB,-2.34604e+000°)
4.43828e+003	(-4.60396e+001dB,-8.68038e+001°)	(-9.18716e+001dB,-8.38610e+001°)	(4.58320e+001dB,-2.94289e+000°)
4.46915e+003	(-4.60396e+001dB,-8.67815e+001°)	(-9.19313e+001dB,-8.32272e+001°)	(4.58917e+001dB,-3.55435e+000°)
4.50023e+003	(-4.60397e+001dB,-8.67593e+001°)	(-9.19901e+001dB,-8.25788e+001°)	(4.59504e+001dB,-4.18050e+000°)
4.53154e+003	(-4.60396e+001dB,-8.67366e+001°)	(-9.20478e+001dB,-8.19154e+001°)	(4.60082e+001dB,-4.82116e+000°)
4.56305e+003	(-4.60397e+001dB,-8.67140e+001°)	(-9.21045e+001dB,-8.12373e+001°)	(4.60649e+001dB,-5.47664e+000°)
4.59479e+003	(-4.60397e+001dB,-8.66913e+001°)	(-9.21600e+001dB,-8.05442e+001°)	(4.61204e+001dB,-6.14702e+000°)
4.62675e+003	(-4.60397e+001dB,-8.66682e+001°)	(-9.22142e+001dB,-7.98361e+001°)	(4.61746e+001dB,-6.83210e+000°)
4.65893e+003	(-4.60396e+001dB,-8.66450e+001°)	(-9.22671e+001dB,-7.91131e+001°)	(4.62274e+001dB,-7.53193e+000°)
4.69134e+003	(-4.60396e+001dB,-8.66217e+001°)	(-9.23185e+001dB,-7.83753e+001°)	(4.62789e+001dB,-8.24647e+000°)
4.72397e+003	(-4.60397e+001dB,-8.65981e+001°)	(-9.23684e+001dB,-7.76225e+001°)	(4.63287e+001dB,-8.97562e+000°)
4.75683e+003	(-4.60397e+001dB,-8.65745e+001°)	(-9.24166e+001dB,-7.68552e+001°)	(4.63769e+001dB,-9.71930e+000°)
4.78991e+003	(-4.60397e+001dB,-8.65507e+001°)	(-9.24631e+001dB,-7.60733e+001°)	(4.64234e+001dB,-1.04773e+001°)
4.82323e+003	(-4.60397e+001dB,-8.65267e+001°)	(-9.25077e+001dB,-7.52771e+001°)	(4.64681e+001dB,-1.12496e+001°)
4.85678e+003	(-4.60396e+001dB,-8.65026e+001°)	(-9.25505e+001dB,-7.44667e+001°)	(4.65108e+001dB,-1.20359e+001°)
4.89056e+003	(-4.60396e+001dB,-8.64783e+001°)	(-9.25912e+001dB,-7.36425e+001°)	(4.65515e+001dB,-1.28358e+001°)
4.92458e+003	(-4.60397e+001dB,-8.64538e+001°)	(-9.26297e+001dB,-7.28047e+001°)	(4.65901e+001dB,-1.36491e+001°)
4.95883e+003	(-4.60396e+001dB,-8.64291e+001°)	(-9.26661e+001dB,-7.19536e+001°)	(4.66264e+001dB,-1.44756e+001°)
4.99332e+003	(-4.60397e+001dB,-8.64042e+001°)	(-9.27001e+001dB,-7.10895e+001°)	(4.66604e+001dB,-1.53147e+001°)
5.02805e+003	(-4.60396e+001dB,-8.63792e+001°)	(-9.27316e+001dB,-7.02130e+001°)	(4.66920e+001dB,-1.61662e+001°)
5.06303e+003	(-4.60396e+001dB,-8.63540e+001°)	(-9.27607e+001dB,-6.93246e+001°)	(4.67211e+001dB,-1.70294e+001°)
5.09824e+003	(-4.60397e+001dB,-8.63287e+001°)	(-9.27872e+001dB,-6.84246e+001°)	(4.67475e+001dB,-1.79041e+001°)
5.13370e+003	(-4.60396e+001dB,-8.63033e+001°)	(-9.28110e+001dB,-6.75136e+001°)	(4.67713e+001dB,-1.87897e+001°)
5.16941e+003	(-4.60396e+001dB,-8.62777e+001°)	(-9.28320e+001dB,-6.65923e+001°)	(4.67923e+001dB,-1.96854e+001°)
5.20537e+003	(-4.60396e+001dB,-8.62518e+001°)	(-9.28501e+001dB,-6.56609e+001°)	(4.68105e+001dB,-2.05908e+001°)
5.24157e+003	(-4.60397e+001dB,-8.62256e+001°)	(-9.28653e+001dB,-6.47205e+001°)	(4.68257e+001dB,-2.15051e+001°)
5.27803e+003	(-4.60396e+001dB,-8.61993e+001°)	(-9.28775e+001dB,-6.37715e+001°)	(4.68379e+001dB,-2.24277e+001°)
5.31474e+003	(-4.60396e+001dB,-8.61729e+001°)	(-9.28866e+001dB,-6.28151e+001°)	(4.68470e+001dB,-2.33579e+001°)
5.35171e+003	(-4.60396e+001dB,-8.61464e+001°)	(-9.28926e+001dB,-6.18514e+001°)	(4.68530e+001dB,-2.42950e+001°)
5.38893e+003	(-4.60396e+001dB,-8.61195e+001°)	(-9.28954e+001dB,-6.08816e+001°)	(4.68558e+001dB,-2.52380e+001°)
5.42642e+003	(-4.60396e+001dB,-8.60926e+001°)	(-9.28950e+001dB,-5.99061e+001°)	(4.68554e+001dB,-2.61864e+001°)
5.46416e+003	(-4.60396e+001dB,-8.60655e+001°)	(-9.28913e+001dB,-5.89265e+001°)	(4.68517e+001dB,-2.71391e+001°)
5.50217e+003	(-4.60396e+001dB,-8.60381e+001°)	(-9.28842e+001dB,-5.79427e+001°)	(4.68446e+001dB,-2.80953e+001°)
5.54044e+003	(-4.60396e+001dB,-8.60105e+001°)	(-9.28739e+001dB,-5.69562e+001°)	(4.68343e+001dB,-2.90542e+001°)
5.57897e+003	(-4.60396e+001dB,-8.59827e+001°)	(-9.28602e+001dB,-5.59677e+001°)	(4.68206e+001dB,-3.00150e+001°)
5.61778e+003	(-4.60396e+001dB,-8.59548e+001°)	(-9.28431e+001dB,-5.49781e+001°)	(4.68035e+001dB,-3.09767e+001°)
5.65685e+003	(-4.60396e+001dB,-8.59268e+001°)	(-9.28227e+001dB,-5.39882e+001°)	(4.67831e+001dB,-3.19386e+001°)
5.69620e+003	(-4.60396e+001dB,-8.58985e+001°)	(-9.27989e+001dB,-5.29987e+001°)	(4.67593e+001dB,-3.28998e+001°)
5.73582e+003	(-4.60396e+001dB,-8.58699e+001°)	(-9.27718e+001dB,-5.20109e+001°)	(4.67322e+001dB,-3.38590e+001°)
5.77572e+003	(-4.60396e+001dB,-8.58412e+001°)	(-9.27413e+001dB,-5.10255e+001°)	(4.67018e+001dB,-3.48157e+001°)
5.81589e+003	(-4.60396e+001dB,-8.58123e+001°)	(-9.27076e+001dB,-5.00431e+001°)	(4.66680e+001dB,-3.57691e+001°)
5.85634e+003	(-4.60396e+001dB,-8.57831e+001°)	(-9.26706e+001dB,-4.90648e+001°)	(4.66310e+001dB,-3.67183e+001°)
5.89708e+003	(-4.60396e+001dB,-8.57539e+001°)	(-9.26304e+001dB,-4.80915e+001°)	(4.65908e+001dB,-3.76624e+001°)
5.93809e+003	(-4.60396e+001dB,-8.57244e+001°)	(-9.25870e+001dB,-4.71238e+001°)	(4.65475e+001dB,-3.86007e+001°)
5.97940e+003	(-4.60396e+001dB,-8.56947e+001°)	(-9.25405e+001dB,-4.61623e+001°)	(4.65010e+001dB,-3.95324e+001°)
6.02099e+003	(-4.60396e+001dB,-8.56648e+001°)	(-9.24910e+001dB,-4.52079e+001°)	(4.64514e+001dB,-4.04568e+001°)
6.06287e+003	(-4.60396e+001dB,-8.56346e+001°)	(-9.24385e+001dB,-4.42615e+001°)	(4.63989e+001dB,-4.13731e+001°)
6.10504e+003	(-4.60396e+001dB,-8.56042e+001°)	(-9.23831e+001dB,-4.33234e+001°)	(4.63435e+001dB,-4.22808e+001°)
6.14750e+003	(-4.60395e+001dB,-8.55738e+001°)	(-9.23249e+001dB,-4.23946e+001°)	(4.62853e+001dB,-4.31791e+001°)
6.19026e+003	(-4.60396e+001dB,-8.55429e+001°)	(-9.22639e+001dB,-4.14754e+001°)	(4.62244e+001dB,-4.40675e+001°)
6.23332e+003	(-4.60396e+001dB,-8.55119e+001°)	(-9.22003e+001dB,-4.05664e+001°)	(4.61607e+001dB,-4.49455e+001°)
6.27667e+003	(-4.60396e+001dB,-8.54808e+001°)	(-9.21341e+001dB,-3.96682e+001°)	(4.60946e+001dB,-4.58126e+001°)
6.32033e+003	(-4.60395e+001dB,-8.54493e+001°)	(-9.20654e+001dB,-3.87812e+001°)	(4.60259e+001dB,-4.66681e+001°)
6.36429e+003	(-4.60395e+001dB,-8.54177e+001°)	(-9.19944e+001dB,-3.79058e+001°)	(4.59549e+001dB,-4.75120e+001°)
6.40856e+003	(-4.60395e+001dB,-8.53859e+001°)	(-9.19211e+001dB,-3.70424e+001°)	(4.58815e+001dB,-4.83435e+001°)
6.45313e+003	(-4.60395e+001dB,-8.53536e+001°)	(-9.18455e+001dB,-3.61915e+001°)	(4.58060e+001dB,-4.91621e+001°)
6.49802e+003	(-4.60395e+001dB,-8.53213e+001°)	(-9.17679e+001dB,-3.53532e+001°)	(4.57284e+001dB,-4.99682e+001°)
6.54322e+003	(-4.60395e+001dB,-8.52888e+001°)	(-9.16883e+001dB,-3.45278e+001°)	(4.56488e+001dB,-5.07610e+001°)
6.58873e+003	(-4.60395e+001dB,-8.52561e+001°)	(-9.16067e+001dB,-3.37157e+001°)	(4.55672e+001dB,-5.15405e+001°)
6.63456e+003	(-4.60395e+001dB,-8.52231e+001°)	(-9.15234e+001dB,-3.29167e+001°)	(4.54839e+001dB,-5.23064e+001°)
6.68070e+003	(-4.60395e+001dB,-8.51899e+001°)	(-9.14384e+001dB,-3.21314e+001°)	(4.53989e+001dB,-5.30584e+001°)
6.72717e+003	(-4.60395e+001dB,-8.51564e+001°)	(-9.13517e+001dB,-3.13598e+001°)	(4.53122e+001dB,-5.37965e+001°)
6.77396e+003	(-4.60395e+001dB,-8.51228e+001°)	(-9.12635e+001dB,-3.06018e+001°)	(4.52240e+001dB,-5.45210e+001°)
6.82108e+003	(-4.60395e+001dB,-8.50888e+001°)	(-9.11739e+001dB,-2.98578e+001°)	(4.51344e+001dB,-5.52312e+001°)
6.86852e+003	(-4.60395e+001dB,-8.50547e+001°)	(-9.10829e+001dB,-2.91273e+001°)	(4.50434e+001dB,-5.59274e+001°)
6.91630e+003	(-4.60395e+001dB,-8.50203e+001°)	(-9.09907e+001dB,-2.84107e+001°)	(4.49512e+001dB,-5.66095e+001°)
6.96440e+003	(-4.60395e+001dB,-8.49857e+001°)	(-9.08973e+001dB,-2.77081e+001°)	(4.48578e+001dB,-5.72776e+001°)
7.01285e+003	(-4.60395e+001dB,-8.49508e+001°)	(-9.08028e+001dB,-2.70194e+001°)	(4.47633e+001dB,-5.79315e+001°)
7.06162e+003	(-4.60395e+001dB,-8.49158e+001°)	(-9.07073e+001dB,-2.63441e+001°)	(4.46678e+001dB,-5.85717e+001°)
7.11074e+003	(-4.60395e+001dB,-8.48803e+001°)	(-9.06108e+001dB,-2.56825e+001°)	(4.45714e+001dB,-5.91978e+001°)
7.16020e+003	(-4.60394e+001dB,-8.48447e+001°)	(-9.05135e+001dB,-2.50347e+001°)	(4.44741e+001dB,-5.98100e+001°)
7.21000e+003	(-4.60394e+001dB,-8.48087e+001°)	(-9.04155e+001dB,-2.44001e+001°)	(4.43760e+001dB,-6.04086e+001°)
7.26015e+003	(-4.60394e+001dB,-8.47729e+001°)	(-9.03167e+001dB,-2.37787e+001°)	(4.42772e+001dB,-6.09941e+001°)
7.31065e+003	(-4.60394e+001dB,-8.47364e+001°)	(-9.02172e+001dB,-2.31705e+001°)	(4.41778e+001dB,-6.15659e+001°)
7.36150e+003	(-4.60394e+001dB,-8.46998e+001°)	(-9.01172e+001dB,-2.25752e+001°)	(4.40777e+001dB,-6.21246e+001°)
7.41270e+003	(-4.60395e+001dB,-8.46629e+001°)	(-9.00166e+001dB,-2.19928e+001°)	(4.39771e+001dB,-6.26702e+001°)
7.46426e+003	(-4.60395e+001dB,-8.46258e+001°)	(-8.99156e+001dB,-2.14229e+001°)	(4.38761e+001dB,-6.32029e+001°)
7.51618e+003	(-4.60394e+001dB,-8.45884e+001°)	(-8.98141e+001dB,-2.08656e+001°)	(4.37747e+001dB,-6.37229e+001°)
7.56846e+003	(-4.60394e+001dB,-8.45508e+001°)	(-8.97123e+001dB,-2.03204e+001°)	(4.36728e+001dB,-6.42305e+001°)
7.62110e+003	(-4.60394e+001dB,-8.45129e+001°)	(-8.96102e+001dB,-1.97872e+001°)	(4.35707e+001dB,-6.47257e+001°)
7.67411e+003	(-4.60394e+001dB,-8.44747e+001°)	(-8.95077e+001dB,-1.92658e+001°)	(4.34683e+001dB,-6.52088e+001°)
7.72749e+003	(-4.60394e+001dB,-8.44363e+001°)	(-8.94051e+001dB,-1.87561e+001°)	(4.33657e+001dB,-6.56802e+001°)
7.78124e+003	(-4.60394e+001dB,-8.43976e+001°)	(-8.93023e+001dB,-1.82576e+001°)	(4.32629e+001dB,-6.61399e+001°)
7.83536e+003	(-4.60394e+001dB,-8.43586e+001°)	(-8.91994e+001dB,-1.77705e+001°)	(4.31600e+001dB,-6.65882e+001°)
7.88986e+003	(-4.60394e+001dB,-8.43195e+001°)	(-8.90964e+001dB,-1.72942e+001°)	(4.30570e+001dB,-6.70253e+001°)
7.94474e+003	(-4.60394e+001dB,-8.42799e+001°)	(-8.89933e+001dB,-1.68286e+001°)	(4.29539e+001dB,-6.74514e+001°)
8.00000e+003	(-4.60394e+001dB,-8.42401e+001°)	(-8.88902e+001dB,-1.63736e+001°)	(4.28508e+001dB,-6.78665e+001°)
